Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs; gross income ; Rating 
254-31-0042;A;Yangon;Member;Male;Electronic accessories;21,5;9;9,675;203,175;03-06-2019;12:46:00;Credit card;193,5; 9,68 ; 7,80 
885-17-6250;A;Yangon;Normal;Female;Health and beauty;79,74;1;3,987;83,727;03-06-2019;10:36:00;Ewallet;79,74; 3,99 ; 7,30 
149-15-7606;B;Mandalay;Member;Male;Sports and travel;37,32;9;16,794;352,674;03-06-2019;15:31:00;Ewallet;335,88; 16,79 ; 5,10 
715-20-1673;B;Mandalay;Normal;Male;Electronic accessories;28,38;5;7,095;148,995;03-06-2019;20:57:00;Cash;141,9; 7,10 ; 9,40 
883-69-1285;B;Mandalay;Member;Male;Fashion accessories;49,92;2;4,992;104,832;03-06-2019;11:55:00;Credit card;99,84; 4,99 ; 7,00 
232-16-2483;C;Naypyitaw;Member;Female;Sports and travel;68,12;1;3,406;71,526;01-07-2019;12:28:00;Ewallet;68,12; 3,41 ; 6,80 
109-28-2512;B;Mandalay;Member;Female;Fashion accessories;97,61;6;29,283;614,943;01-07-2019;15:01:00;Ewallet;585,66; 29,28 ; 9,90 
799-71-1548;A;Yangon;Member;Male;Electronic accessories;77,72;4;15,544;326,424;01-07-2019;16:11:00;Credit card;310,88; 15,54 ; 8,80 
126-54-1082;A;Yangon;Member;Female;Home and lifestyle;21,54;9;9,693;203,553;01-07-2019;11:44:00;Credit card;193,86; 9,69 ; 8,80 
566-19-5475;B;Mandalay;Normal;Male;Fashion accessories;47,97;7;16,7895;352,5795;01-07-2019;20:52:00;Cash;335,79; 16,79 ; 6,20 
526-86-8552;C;Naypyitaw;Member;Female;Home and lifestyle;21,82;10;10,91;229,11;01-07-2019;17:36:00;Cash;218,2; 10,91 ; 7,10 
889-04-9723;B;Mandalay;Member;Female;Food and beverages;89,14;4;17,828;374,388;01-07-2019;12:20:00;Credit card;356,56; 17,83 ; 7,80 
541-48-8554;A;Yangon;Normal;Male;Sports and travel;60,95;9;27,4275;575,9775;01-07-2019;12:08:00;Credit card;548,55; 27,43 ; 6,00 
390-31-6381;C;Naypyitaw;Normal;Male;Food and beverages;27,22;3;4,083;85,743;01-07-2019;12:37:00;Cash;81,66; 4,08 ; 7,30 
252-56-2699;A;Yangon;Normal;Male;Food and beverages;43,19;10;21,595;453,495;02-07-2019;16:48:00;Ewallet;431,9; 21,60 ; 8,20 
635-40-6220;A;Yangon;Normal;Male;Health and beauty;89,6;8;35,84;752,64;02-07-2019;11:28:00;Ewallet;716,8; 35,84 ; 6,60 
214-17-6927;C;Naypyitaw;Normal;Female;Food and beverages;16,48;6;4,944;103,824;02-07-2019;18:23:00;Ewallet;98,88; 4,94 ; 9,90 
380-94-4661;C;Naypyitaw;Member;Male;Electronic accessories;65,94;4;13,188;276,948;02-07-2019;13:05:00;Credit card;263,76; 13,19 ; 6,90 
868-81-1752;B;Mandalay;Normal;Male;Home and lifestyle;22,02;9;9,909;208,089;02-07-2019;18:48:00;Cash;198,18; 9,91 ; 6,80 
810-60-6344;C;Naypyitaw;Normal;Female;Electronic accessories;40,86;8;16,344;343,224;02-07-2019;14:38:00;Credit card;326,88; 16,34 ; 6,50 
533-33-5337;B;Mandalay;Normal;Male;Electronic accessories;79,39;10;39,695;833,595;02-07-2019;20:24:00;Cash;793,9; 39,70 ; 6,20 
827-44-5872;B;Mandalay;Member;Female;Food and beverages;54,36;10;27,18;570,78;02-07-2019;11:28:00;Credit card;543,6; 27,18 ; 6,10 
583-41-4548;C;Naypyitaw;Normal;Male;Home and lifestyle;16,67;7;5,8345;122,5245;02-07-2019;11:36:00;Ewallet;116,69; 5,83 ; 7,40 
560-49-6611;A;Yangon;Member;Female;Sports and travel;45,58;1;2,279;47,859;02-07-2019;14:13:00;Cash;45,58; 2,28 ; 9,80 
421-95-9805;A;Yangon;Normal;Female;Electronic accessories;28,96;1;1,448;30,408;02-07-2019;10:18:00;Credit card;28,96; 1,45 ; 6,20 
641-96-3695;C;Naypyitaw;Member;Female;Fashion accessories;43,46;6;13,038;273,798;02-07-2019;17:55:00;Ewallet;260,76; 13,04 ; 8,50 
648-94-3045;C;Naypyitaw;Normal;Male;Health and beauty;58,95;10;29,475;618,975;02-07-2019;14:27:00;Ewallet;589,5; 29,48 ; 8,10 
626-43-7888;C;Naypyitaw;Normal;Female;Fashion accessories;60,41;8;24,164;507,444;02-07-2019;12:23:00;Ewallet;483,28; 24,16 ; 9,60 
784-21-9238;C;Naypyitaw;Member;Male;Sports and travel;10,17;1;0,5085;10,6785;02-07-2019;14:15:00;Cash;10,17; 0,51 ; 5,90 
114-35-5271;B;Mandalay;Normal;Female;Electronic accessories;57,91;8;23,164;486,444;02-07-2019;15:06:00;Cash;463,28; 23,16 ; 8,10 
453-33-6436;A;Yangon;Normal;Female;Home and lifestyle;93,12;8;37,248;782,208;02-07-2019;10:09:00;Cash;744,96; 37,25 ; 6,80 
430-02-3888;B;Mandalay;Normal;Male;Electronic accessories;46,02;6;13,806;289,926;02-07-2019;15:55:00;Cash;276,12; 13,81 ; 7,10 
744-82-9138;C;Naypyitaw;Normal;Male;Fashion accessories;86,13;2;8,613;180,873;02-07-2019;17:59:00;Cash;172,26; 8,61 ; 8,20 
374-38-5555;B;Mandalay;Normal;Female;Fashion accessories;63,71;5;15,9275;334,4775;02-07-2019;19:30:00;Ewallet;318,55; 15,93 ; 8,50 
242-55-6721;B;Mandalay;Normal;Male;Home and lifestyle;16,16;2;1,616;33,936;03-07-2019;11:49:00;Ewallet;32,32; 1,62 ; 6,50 
307-85-2293;B;Mandalay;Normal;Male;Home and lifestyle;50,28;5;12,57;263,97;03-07-2019;13:58:00;Ewallet;251,4; 12,57 ; 9,70 
821-07-3596;C;Naypyitaw;Normal;Female;Fashion accessories;16,45;4;3,29;69,09;03-07-2019;14:53:00;Ewallet;65,8; 3,29 ; 5,60 
423-64-4619;A;Yangon;Member;Female;Health and beauty;15,55;9;6,9975;146,9475;03-07-2019;13:12:00;Cash;139,95; 7,00 ; 5,00 
471-41-2823;C;Naypyitaw;Normal;Male;Food and beverages;99,79;2;9,979;209,559;03-07-2019;20:37:00;Ewallet;199,58; 9,98 ; 8,00 
598-47-9715;C;Naypyitaw;Normal;Male;Electronic accessories;84,07;4;16,814;353,094;03-07-2019;16:54:00;Ewallet;336,28; 16,81 ; 4,40 
643-38-7867;A;Yangon;Normal;Male;Home and lifestyle;97,94;1;4,897;102,837;03-07-2019;11:44:00;Ewallet;97,94; 4,90 ; 6,90 
399-69-4630;C;Naypyitaw;Normal;Male;Electronic accessories;22,21;6;6,663;139,923;03-07-2019;10:23:00;Credit card;133,26; 6,66 ; 8,60 
748-45-2862;A;Yangon;Member;Female;Home and lifestyle;28,31;4;5,662;118,902;03-07-2019;18:35:00;Cash;113,24; 5,66 ; 8,20 
189-08-9157;C;Naypyitaw;Normal;Female;Fashion accessories;31,73;9;14,2785;299,8485;01-08-2019;16:17:00;Credit card;285,57; 14,28 ; 5,90 
663-86-9076;C;Naypyitaw;Member;Female;Food and beverages;68,54;8;27,416;575,736;01-08-2019;15:57:00;Ewallet;548,32; 27,42 ; 8,50 
571-94-0759;B;Mandalay;Member;Female;Food and beverages;74,6;10;37,3;783,3;01-08-2019;20:55:00;Cash;746; 37,30 ; 9,50 
750-57-9686;C;Naypyitaw;Normal;Female;Home and lifestyle;45,38;4;9,076;190,596;01-08-2019;13:48:00;Credit card;181,52; 9,08 ; 8,70 
192-98-7397;C;Naypyitaw;Normal;Male;Fashion accessories;12,78;1;0,639;13,419;01-08-2019;14:11:00;Ewallet;12,78; 0,64 ; 9,50 
674-15-9296;A;Yangon;Normal;Male;Sports and travel;37,14;5;9,285;194,985;01-08-2019;13:05:00;Ewallet;185,7; 9,29 ; 5,00 
387-49-4215;B;Mandalay;Member;Female;Sports and travel;48,5;3;7,275;152,775;01-08-2019;12:50:00;Cash;145,5; 7,28 ; 6,70 
484-22-8230;C;Naypyitaw;Member;Female;Fashion accessories;51,89;7;18,1615;381,3915;01-08-2019;20:08:00;Cash;363,23; 18,16 ; 4,50 
241-96-5076;B;Mandalay;Member;Female;Home and lifestyle;49,1;2;4,91;103,11;01-08-2019;12:58:00;Credit card;98,2; 4,91 ; 6,40 
767-97-4650;B;Mandalay;Member;Female;Sports and travel;64,83;2;6,483;136,143;01-08-2019;11:59:00;Credit card;129,66; 6,48 ; 8,00 
442-44-6497;C;Naypyitaw;Member;Male;Home and lifestyle;55,57;3;8,3355;175,0455;01-08-2019;11:42:00;Credit card;166,71; 8,34 ; 5,90 
457-13-1708;B;Mandalay;Member;Male;Fashion accessories;65,23;10;32,615;684,915;01-08-2019;19:07:00;Credit card;652,3; 32,62 ; 5,20 
257-60-7754;A;Yangon;Normal;Female;Electronic accessories;50,23;4;10,046;210,966;01-08-2019;17:12:00;Cash;200,92; 10,05 ; 9,00 
845-94-6841;C;Naypyitaw;Member;Female;Food and beverages;72,88;9;32,796;688,716;01-08-2019;19:38:00;Cash;655,92; 32,80 ; 4,00 
840-76-5966;A;Yangon;Member;Male;Sports and travel;12,76;2;1,276;26,796;01-08-2019;18:06:00;Ewallet;25,52; 1,28 ; 7,80 
124-31-1458;A;Yangon;Member;Female;Electronic accessories;79,59;3;11,9385;250,7085;01-08-2019;14:30:00;Cash;238,77; 11,94 ; 6,60 
631-34-1880;C;Naypyitaw;Member;Male;Food and beverages;24,31;3;3,6465;76,5765;01-08-2019;19:09:00;Credit card;72,93; 3,65 ; 4,30 
490-95-0021;B;Mandalay;Member;Female;Food and beverages;33,21;10;16,605;348,705;01-08-2019;14:25:00;Ewallet;332,1; 16,61 ; 6,00 
373-73-7910;A;Yangon;Normal;Male;Sports and travel;86,31;7;30,2085;634,3785;02-08-2019;10:37:00;Ewallet;604,17; 30,21 ; 5,30 
649-29-6775;B;Mandalay;Normal;Male;Fashion accessories;33,52;1;1,676;35,196;02-08-2019;15:31:00;Cash;33,52; 1,68 ; 6,70 
354-25-5821;B;Mandalay;Member;Female;Sports and travel;69,12;6;20,736;435,456;02-08-2019;13:03:00;Cash;414,72; 20,74 ; 5,60 
549-84-7482;B;Mandalay;Normal;Female;Sports and travel;90,28;9;40,626;853,146;02-08-2019;11:15:00;Ewallet;812,52; 40,63 ; 7,20 
687-47-8271;A;Yangon;Normal;Male;Fashion accessories;98,98;10;49,49;1039,29;02-08-2019;16:20:00;Credit card;989,8; 49,49 ; 8,70 
732-04-5373;B;Mandalay;Member;Male;Home and lifestyle;46,47;4;9,294;195,174;02-08-2019;10:53:00;Cash;185,88; 9,29 ; 7,00 
271-88-8734;C;Naypyitaw;Member;Female;Fashion accessories;97,21;10;48,605;1020,705;02-08-2019;13:00:00;Credit card;972,1; 48,61 ; 8,70 
440-59-5691;C;Naypyitaw;Member;Female;Health and beauty;37,15;7;13,0025;273,0525;02-08-2019;13:12:00;Credit card;260,05; 13,00 ; 7,70 
830-58-2383;B;Mandalay;Normal;Male;Home and lifestyle;31,75;4;6,35;133,35;02-08-2019;15:26:00;Cash;127; 6,35 ; 8,60 
756-49-0168;A;Yangon;Member;Male;Fashion accessories;19,7;1;0,985;20,685;02-08-2019;11:39:00;Ewallet;19,7; 0,99 ; 9,50 
815-04-6282;C;Naypyitaw;Member;Female;Sports and travel;64,97;5;16,2425;341,0925;02-08-2019;12:52:00;Credit card;324,85; 16,24 ; 6,50 
181-82-6255;B;Mandalay;Normal;Female;Home and lifestyle;16,37;6;4,911;103,131;02-08-2019;10:58:00;Cash;98,22; 4,91 ; 7,00 
226-31-3081;C;Naypyitaw;Normal;Female;Electronic accessories;15,28;5;3,82;80,22;03-08-2019;10:29:00;Cash;76,4; 3,82 ; 9,60 
594-34-4444;A;Yangon;Normal;Male;Electronic accessories;97,16;1;4,858;102,018;03-08-2019;20:38:00;Ewallet;97,16; 4,86 ; 7,20 
483-71-1164;C;Naypyitaw;Normal;Female;Health and beauty;81,3;6;24,39;512,19;03-08-2019;16:43:00;Ewallet;487,8; 24,39 ; 5,30 
458-41-1477;C;Naypyitaw;Normal;Female;Health and beauty;46,26;6;13,878;291,438;03-08-2019;17:11:00;Credit card;277,56; 13,88 ; 9,50 
563-91-7120;A;Yangon;Normal;Female;Fashion accessories;61,77;5;15,4425;324,2925;03-08-2019;13:21:00;Cash;308,85; 15,44 ; 6,70 
632-90-0281;C;Naypyitaw;Normal;Female;Fashion accessories;37,55;10;18,775;394,275;03-08-2019;20:01:00;Credit card;375,5; 18,78 ; 9,30 
325-77-6186;A;Yangon;Member;Female;Home and lifestyle;90,65;10;45,325;951,825;03-08-2019;10:53:00;Ewallet;906,5; 45,33 ; 7,30 
574-57-9721;C;Naypyitaw;Normal;Male;Food and beverages;43,27;2;4,327;90,867;03-08-2019;16:53:00;Ewallet;86,54; 4,33 ; 5,70 
345-08-4992;A;Yangon;Normal;Male;Home and lifestyle;33,99;6;10,197;214,137;03-08-2019;15:37:00;Credit card;203,94; 10,20 ; 7,70 
549-96-4200;C;Naypyitaw;Member;Male;Food and beverages;17,04;4;3,408;71,568;03-08-2019;20:15:00;Ewallet;68,16; 3,41 ; 7,00 
364-33-8584;B;Mandalay;Member;Female;Food and beverages;17,63;5;4,4075;92,5575;03-08-2019;15:27:00;Cash;88,15; 4,41 ; 8,50 
263-10-3913;C;Naypyitaw;Member;Male;Fashion accessories;49,04;9;22,068;463,428;01-09-2019;14:20:00;Credit card;441,36; 22,07 ; 8,60 
554-42-2417;C;Naypyitaw;Normal;Female;Sports and travel;95,44;10;47,72;1002,12;01-09-2019;13:45:00;Cash;954,4; 47,72 ; 5,20 
370-96-0655;C;Naypyitaw;Normal;Female;Fashion accessories;49,32;6;14,796;310,716;01-09-2019;13:46:00;Ewallet;295,92; 14,80 ; 7,10 
343-75-9322;B;Mandalay;Member;Female;Sports and travel;11,85;8;4,74;99,54;01-09-2019;16:34:00;Cash;94,8; 4,74 ; 4,10 
288-62-1085;A;Yangon;Member;Male;Fashion accessories;38,54;5;9,635;202,335;01-09-2019;13:34:00;Ewallet;192,7; 9,64 ; 5,60 
305-89-2768;B;Mandalay;Member;Female;Home and lifestyle;21,9;3;3,285;68,985;01-09-2019;18:43:00;Ewallet;65,7; 3,29 ; 4,70 
867-47-1948;C;Naypyitaw;Normal;Female;Home and lifestyle;15,8;10;7,9;165,9;01-09-2019;12:07:00;Cash;158; 7,90 ; 7,80 
189-40-5216;C;Naypyitaw;Normal;Male;Electronic accessories;96,37;7;33,7295;708,3195;01-09-2019;11:40:00;Cash;674,59; 33,73 ; 6,00 
871-39-9221;C;Naypyitaw;Normal;Female;Electronic accessories;12,45;6;3,735;78,435;02-09-2019;13:11:00;Cash;74,7; 3,74 ; 4,10 
130-98-8941;C;Naypyitaw;Normal;Male;Fashion accessories;64,26;7;22,491;472,311;02-09-2019;10:00:00;Cash;449,82; 22,49 ; 5,70 
866-05-7563;B;Mandalay;Member;Female;Electronic accessories;81,4;3;12,21;256,41;02-09-2019;19:43:00;Cash;244,2; 12,21 ; 4,80 
447-15-7839;A;Yangon;Member;Female;Sports and travel;22,24;10;11,12;233,52;02-09-2019;11:00:00;Cash;222,4; 11,12 ; 4,20 
428-83-5800;C;Naypyitaw;Member;Female;Food and beverages;21,08;3;3,162;66,402;02-09-2019;10:25:00;Cash;63,24; 3,16 ; 7,30 
746-19-0921;C;Naypyitaw;Normal;Male;Food and beverages;21,58;1;1,079;22,659;02-09-2019;10:02:00;Ewallet;21,58; 1,08 ; 7,20 
602-80-9671;C;Naypyitaw;Member;Female;Home and lifestyle;15,95;6;4,785;100,485;02-09-2019;17:15:00;Credit card;95,7; 4,79 ; 5,10 
747-58-7183;B;Mandalay;Normal;Male;Fashion accessories;57,27;3;8,5905;180,4005;02-09-2019;20:31:00;Ewallet;171,81; 8,59 ; 6,50 
146-09-5432;A;Yangon;Member;Male;Food and beverages;35,04;9;15,768;331,128;02-09-2019;19:17:00;Ewallet;315,36; 15,77 ; 4,60 
509-10-0516;B;Mandalay;Normal;Male;Home and lifestyle;45,97;4;9,194;193,074;02-09-2019;12:02:00;Ewallet;183,88; 9,19 ; 5,10 
450-42-3339;C;Naypyitaw;Normal;Male;Health and beauty;84,61;10;42,305;888,405;02-09-2019;18:58:00;Credit card;846,1; 42,31 ; 8,80 
200-40-6154;B;Mandalay;Member;Male;Home and lifestyle;65,91;6;19,773;415,233;02-09-2019;11:45:00;Cash;395,46; 19,77 ; 5,70 
727-02-1313;A;Yangon;Member;Male;Food and beverages;31,84;1;1,592;33,432;02-09-2019;13:22:00;Cash;31,84; 1,59 ; 7,70 
529-56-3974;B;Mandalay;Member;Male;Electronic accessories;25,51;4;5,102;107,142;03-09-2019;17:03:00;Cash;102,04; 5,10 ; 6,80 
132-32-9879;B;Mandalay;Member;Female;Electronic accessories;93,96;4;18,792;394,632;03-09-2019;18:00:00;Cash;375,84; 18,79 ; 9,50 
841-35-6630;C;Naypyitaw;Normal;Female;Electronic accessories;75,91;6;22,773;478,233;03-09-2019;18:21:00;Cash;455,46; 22,77 ; 8,70 
360-39-5055;C;Naypyitaw;Member;Male;Sports and travel;48,91;5;12,2275;256,7775;03-09-2019;10:17:00;Cash;244,55; 12,23 ; 6,60 
219-22-9386;B;Mandalay;Member;Male;Sports and travel;99,96;9;44,982;944,622;03-09-2019;17:26:00;Credit card;899,64; 44,98 ; 4,20 
268-27-6179;B;Mandalay;Member;Female;Fashion accessories;56,47;8;22,588;474,348;03-09-2019;14:57:00;Ewallet;451,76; 22,59 ; 7,30 
157-13-5295;A;Yangon;Member;Male;Health and beauty;51,94;10;25,97;545,37;03-09-2019;18:24:00;Ewallet;519,4; 25,97 ; 6,50 
815-11-1168;A;Yangon;Member;Male;Food and beverages;99,78;5;24,945;523,845;03-09-2019;19:09:00;Cash;498,9; 24,95 ; 5,40 
308-47-4913;A;Yangon;Member;Female;Sports and travel;52,26;10;26,13;548,73;03-09-2019;12:45:00;Credit card;522,6; 26,13 ; 6,20 
489-64-4354;C;Naypyitaw;Normal;Male;Fashion accessories;16,28;1;0,814;17,094;03-09-2019;15:36:00;Cash;16,28; 0,81 ; 5,00 
616-87-0016;B;Mandalay;Normal;Male;Fashion accessories;95,54;7;33,439;702,219;03-09-2019;14:36:00;Credit card;668,78; 33,44 ; 9,60 
127-47-6963;A;Yangon;Normal;Male;Health and beauty;51,71;4;10,342;217,182;03-09-2019;13:53:00;Credit card;206,84; 10,34 ; 9,80 
277-35-5865;C;Naypyitaw;Member;Female;Food and beverages;98,97;9;44,5365;935,2665;03-09-2019;11:23:00;Cash;890,73; 44,54 ; 6,70 
816-57-2053;A;Yangon;Normal;Male;Sports and travel;60,87;2;6,087;127,827;03-09-2019;12:37:00;Ewallet;121,74; 6,09 ; 8,70 
299-29-0180;B;Mandalay;Member;Female;Home and lifestyle;52,18;7;18,263;383,523;03-09-2019;10:54:00;Cash;365,26; 18,26 ; 9,30 
652-43-6591;A;Yangon;Normal;Female;Fashion accessories;97,29;8;38,916;817,236;03-09-2019;13:18:00;Credit card;778,32; 38,92 ; 6,20 
